its,load_time(us),get_time(us)
72766,3489,26,13
72767,3270,43,14
72768,3588,43,27
72769,3285,23,14
72770,3253,37,27
72771,3722,44,40
72772,3331,24,29
72773,3509,31,12
72774,3568,39,28
72775,3282,23,29
72776,3800,41,27
72777,3266,38,14
72778,3270,23,29
72779,3668,52,29
72780,3325,25,15
72781,3347,30,21
72782,3809,59,51
72783,3359,28,36
72784,3529,45,16
72785,3364,42,15
72786,3249,23,44
72787,3662,43,43
72788,3287,42,28
72789,3363,24,44
72790,3693,44,27
72791,3285,41,14
72792,3729,25,14
72793,3289,43,30
72794,3321,39,14
72795,3659,25,46
72796,3250,40,15
72797,3287,23,14
72798,3611,45,42
72799,3319,41,32
72800,3585,22,38
72801,3303,43,15
72802,3288,41,43
72803,3665,25,47
72804,3358,43,30
72805,3331,39,15
72806,3606,27,14
72807,3296,46,43
72808,3594,48,59
72809,3307,27,15
72810,3316,39,14
72811,3664,43,28
72812,3251,24,35
72813,3414,42,16
72814,3547,26,17
72815,3338,49,34
72816,3398,36,25
72817,3380,27,39
72818,3365,44,16
72819,3538,46,16
72820,3420,27,55
72821,3326,41,31
72822,3536,44,15
72823,3335,26,36
72824,3458,37,14
72825,3439,44,31
72826,3361,25,34
72827,3596,43,31
72828,3337,39,29
72829,3264,23,43
72830,3713,48,30
72831,3334,40,15
72832,3586,37,27
72833,3429,56,13
72834,3320,25,47
72835,3629,41,14
72836,3380,41,28
72837,3299,23,28
72838,3896,48,15
72839,3347,39,14
72840,3264,38,32
72841,3689,56,33
72842,3399,51,15
72843,3806,35,55
72844,3453,65,49
72845,3335,48,15
72846,3624,32,37
72847,3332,46,44
72848,3332,41,32
72849,4521,45,49
72850,4545,66,20
72851,4738,40,71
72852,4498,63,18
72853,4660,64,20
72854,4496,34,18
72855,4715,72,40
72856,4489,63,90
72857,4781,42,46
72858,4545,64,40
72859,4745,63,18
72860,4620,35,18
72861,4575,63,37
72862,4611,59,40
72863,4657,35,63
72864,4618,58,39
72865,4802,58,18
72866,4614,33,44
72867,4051,59,33
72868,3334,42,15
72869,3473,23,22
72870,3506,44,30
72871,3287,22,13
72872,3532,45,43
72873,3331,39,40
72874,3326,24,16
72875,3645,52,30
72876,3332,40,16
72877,3415,23,28
72878,3560,45,41
72879,3285,38,62
72880,3712,27,34
72881,3392,41,30
72882,3314,36,14
72883,3666,29,14
72884,3250,45,45
72885,3313,38,30
72886,3667,32,49
72887,3331,40,32
72888,3577,21,45
72889,3287,44,16
72890,4009,52,31
72891,3610,29,52
72892,3557,48,30
72893,3293,38,31
72894,3566,28,15
72895,3380,47,43
72896,3766,42,31
72897,3298,25,47
72898,3332,43,26
72899,3591,45,31
72900,3332,24,49
72901,3399,42,13
72902,3702,46,31
72903,3299,23,32
72904,3605,52,42
72905,3266,39,14
72906,3307,25,30
72907,3730,57,46
72908,3336,27,51
72909,3327,39,32
72910,3584,55,45
72911,3330,27,15
72912,3538,47,31
72913,3332,43,36
72914,3327,26,47
72915,3493,50,33
72916,3333,43,32
72917,3330,25,26
72918,3488,52,15
72919,3330,42,33
72920,3486,26,50
72921,3334,55,33
72922,3352,44,43
72923,3619,32,16
72924,3331,49,40
72925,3273,24,31
72926,3640,47,14
72927,3270,40,30
72928,3687,24,33
72929,3298,40,14
72930,3268,39,16
72931,3650,27,83
72932,3325,41,15
72933,3267,38,30
72934,3613,28,34
72935,3270,39,15
72936,3632,47,33
72937,3300,24,44
72938,3300,37,14
72939,3686,50,43
72940,3266,25,46
72941,3300,36,40
72942,3677,30,37
72943,3288,39,15
72944,3699,37,29
72945,3382,31,59
72946,3372,47,15
72947,3766,54,45
72948,3332,25,35
72949,3327,41,30
72950,3622,56,16
72951,3326,24,49
72952,3653,33,21
72953,3340,59,39
72954,3392,26,38
72955,3503,50,33
72956,3335,43,16
72957,3329,25,34
72958,3491,47,15
72959,3326,42,35
72960,3492,22,13
72961,3333,48,16
72962,3331,26,14
72963,3560,58,32
72964,3333,44,16
72965,3328,26,36
72966,3697,52,46
72967,3329,41,45
72968,3620,25,22
72969,3334,46,15
72970,3331,43,34
72971,3560,28,15
72972,3330,49,14
72973,3331,45,39
72974,3589,37,14
72975,3332,51,47
72976,3418,37,31
72977,3587,51,55
72978,3361,59,16
72979,3472,29,17
72980,3345,56,32
72981,3331,40,35
72982,3423,32,16
72983,3334,50,35
72984,3360,35,13
72985,3388,28,37
72986,3325,43,44
72987,3422,43,31
72988,3401,27,36
72989,3331,44,33
72990,3431,48,16
72991,3334,24,34
72992,3356,35,36
72993,3373,46,31
72994,3338,25,37
72995,3619,44,17
72996,3333,52,32
72997,3352,27,34
72998,3591,52,32
72999,3333,25,15
73000,3332,44,15
73001,4643,56,37
73002,4614,53,20
73003,4582,42,22
73004,4527,79,45
73005,4583,40,46
73006,4589,72,43
73007,4490,67,76
73008,4634,36,46
73009,4493,60,60
73010,4673,98,25
73011,4585,36,19
73012,4624,67,58
73013,4551,63,60
73014,4706,39,20
73015,4491,68,21
73016,4496,37,70
73017,4497,64,41
73018,4631,62,42
73019,4525,36,21
73020,4769,71,20
73021,4461,65,18
73022,4703,36,51
73023,4496,61,19
73024,4741,66,61
73025,4463,36,19
73026,3989,51,31
73027,3291,40,14
73028,3287,23,30
73029,3832,50,31
73030,3252,39,41
73031,3654,24,32
73032,3285,44,14
73033,3286,39,32
73034,3668,27,45
73035,3312,43,28
73036,3288,25,44
73037,3750,68,30
73038,3304,43,40
73039,3637,26,29
73040,3252,43,27
73041,3255,40,29
73042,3676,31,36
73043,3333,40,31
73044,3343,37,29
73045,3701,29,15
73046,3329,44,15
73047,3678,43,40
73048,3252,24,66
73049,3250,39,32
73050,3696,46,30
73051,3324,24,16
73052,3287,40,27
73053,3647,30,15
73054,3321,45,16
73055,3583,36,30
73056,3289,25,33
73057,3248,40,31
73058,3726,50,14
73059,3330,27,14
73060,3290,46,29
73061,3616,74,22
73062,3333,25,32
73063,3578,38,36
73064,3303,39,43
73065,3338,24,31
73066,3729,49,50
73067,3325,44,15
73068,3336,25,33
73069,4227,71,15
73070,3291,25,17
73071,3565,43,14
73072,3384,47,14
73073,3287,24,50
73074,3582,44,31
73075,3344,41,13
73076,3248,24,33
73077,3655,43,14
73078,3291,39,29
73079,3516,21,21
73080,3556,43,40
73081,3306,38,28
73082,3729,26,47
73083,3323,39,69
73084,3336,41,40
73085,3654,26,15
73086,3250,45,14
73087,3570,34,22
73088,3469,32,40
73089,3719,80,41
73090,3722,41,61
73091,3337,54,46
73092,3332,42,34
73093,3507,28,15
73094,3332,47,41
73095,3602,33,35
73096,3326,36,15
73097,3328,42,43
73098,3676,43,27
73099,3333,25,46
73100,3363,43,16
73101,3582,52,47
73102,3332,29,15
73103,3539,44,52
73104,3362,46,14
73105,3326,27,17
73106,3539,48,32
73107,3335,26,36
73108,3332,40,36
73109,3504,49,15
73110,3331,27,15
73111,3502,46,14
73112,3336,45,16
73113,3326,27,52
73114,3554,50,15
73115,3332,46,34
73116,3331,24,17
73117,3541,51,45
73118,3333,43,50
73119,3576,27,15
73120,3333,51,48
73121,3331,41,42
73122,3576,32,52
73123,3333,45,45
73124,3333,42,30
73125,3637,27,57
73126,3357,45,44
73127,3508,28,33
73128,3333,45,44
73129,3357,44,30
73130,3533,39,41
73131,3347,52,15
73132,3332,46,32
73133,4391,64,79
73134,3851,63,31
73135,3958,100,19
73136,4650,48,20
73137,4526,98,64
73138,4636,97,44
73139,4660,46,54
73140,4526,86,46
73141,4490,35,21
73142,4650,61,82
73143,4765,112,20
73144,4904,79,63
73145,5136,101,56
73146,4684,112,40
73147,4859,61,19
73148,4809,121,45
73149,5118,96,48
73150,4828,84,24
73151,4728,125,34
73152,4655,115,47
73153,4995,81,19
73154,4984,129,41
73155,4677,114,21
73156,4752,56,62
73157,4614,78,18
73158,4763,69,73
73159,4590,34,60
73160,4562,57,18
73161,4586,57,53
73162,4740,33,60
73163,4587,57,37
73164,4605,33,58
73165,4634,57,40
73166,4769,57,41
73167,4586,33,41
73168,4505,59,18
73169,4692,55,40
73170,4526,34,19
73171,4690,58,40
73172,4572,57,54
73173,4681,34,64
73174,4520,62,20
73175,4699,61,17
73176,4524,34,44
73177,3922,43,15
73178,3332,41,14
73179,3492,27,35
73180,3328,42,41
73181,3492,24,31
73182,3326,39,14
73183,3330,39,14
73184,3536,28,37
73185,3332,40,41
73186,3379,38,29
73187,3433,26,16
73188,3331,45,31
73189,3494,62,29
73190,3325,25,42
73191,3363,45,14
73192,3507,44,28
73193,3333,24,14
73194,3513,32,46
73195,3409,40,26
73196,3380,22,42
73197,3654,44,14
73198,3249,23,52
73199,3251,37,28
73200,3729,48,29
73201,3332,23,41
73202,3578,38,27
73203,3366,39,28
73204,3285,23,34
73205,3702,46,14
73206,3329,39,29
73207,3251,24,30
73208,3756,46,42
73209,3292,39,27
73210,3489,21,21
73211,3422,43,30
73212,3419,65,36
73213,3845,63,19
73214,4686,96,40
73215,4705,72,41
73216,4697,33,19
73217,4685,73,40
73218,4562,36,47
73219,4156,48,15
73220,3333,48,33
73221,3333,26,37
73222,3506,50,46
73223,3341,42,59
73224,3353,30,32
73225,3508,52,14
73226,3336,41,16
73227,3505,27,34
73228,3336,45,15
73229,3340,43,33
73230,3522,31,51
73231,3333,43,14
73232,3330,42,15
73233,3502,31,15
73234,3337,51,45
73235,3548,28,17
73236,3335,51,46
73237,3336,44,15
73238,3543,31,52
73239,3335,44,46
73240,3368,38,14
73241,3437,27,51
73242,3328,45,30
73243,3576,44,30
73244,3333,25,32
73245,3286,40,43
73246,3678,48,50
73247,3335,26,15
73248,4309,37,33
73249,4439,70,18
73250,4445,26,36
73251,4054,56,32
73252,3350,40,14
73253,4585,40,18
73254,4366,65,38
73255,4208,29,14
73256,3295,49,13
73257,3287,38,31
73258,3681,28,46
73259,3333,41,28
73260,3458,30,26
73261,3492,25,32
73262,3293,40,14
73263,3678,45,42
73264,3300,25,14
73265,3265,39,28
73266,3742,51,31
73267,3301,25,31
73268,3300,38,41
73269,3721,46,15
73270,3346,23,65
73271,3662,44,35
73272,3331,26,43
73273,3341,39,31
73274,3631,46,41
73275,3327,32,34
73276,3330,42,31
73277,3515,43,15
73278,3332,25,33
73279,3489,42,13
73280,3331,41,14
73281,3332,25,44
73282,3491,44,44
73283,3327,42,43
73284,3345,25,43
73285,3497,44,31
73286,3331,40,13
73287,3510,26,32
73288,3333,41,14
73289,3330,39,13
73290,3498,26,49
73291,3327,39,15
73292,3332,24,48
73293,3487,44,14
73294,3332,42,30
73295,3494,24,38
73296,3359,44,16
73297,3332,41,15
73298,3498,26,15
73299,3338,46,43
73300,3334,42,14
73301,3542,27,15
73302,3333,45,33
73303,3698,39,15
73304,3374,31,50
73305,3331,41,15
73306,3744,47,33
73307,3293,24,46
73308,3251,39,40
73309,3655,25,35
73310,3288,40,41
73311,3509,30,13
73312,3529,25,46
73313,3332,40,30
73314,3583,43,43
73315,3345,24,16
73316,3327,43,15
73317,3622,40,43
73318,3276,24,31
73319,3360,31,32
73320,3555,48,15
73321,3332,25,15
73322,3606,48,46
73323,3335,41,33
73324,3335,25,15
73325,3531,48,34
73326,3333,24,35
73327,3381,40,24
73328,3489,48,44
73329,3343,26,36
73330,3497,47,17
73331,3348,46,45
73332,3332,25,36
73333,3495,47,33
73334,3327,45,16
73335,3346,23,13
73336,3451,47,48
73337,3332,42,32
73338,3617,29,16
73339,3339,46,31
73340,3333,41,16
73341,3591,29,35
73342,3326,57,29
73343,3428,35,35
73344,3501,29,44
73345,3337,42,16
73346,3723,26,16
73347,3332,48,15
73348,3330,42,44
73349,3656,33,15
73350,3332,61,33
73351,3619,76,15
73352,3442,41,15
73353,3336,64,15
73354,3512,39,27
73355,3334,27,38
73356,3331,45,31
73357,3506,52,35
73358,3336,28,51
73359,3330,42,16
73360,3529,58,34
73361,3325,25,14
73362,3506,39,42
73363,3334,26,46
73364,3331,43,15
73365,3692,49,32
73366,3333,26,16
73367,3332,50,15
73368,3708,57,33
73369,3327,35,16
73370,3495,32,20
73371,3333,44,32
73372,3339,24,15
73373,3512,56,47
73374,3334,41,15
73375,3333,25,15
73376,3506,54,33
73377,3331,45,14
73378,3489,22,33
73379,3334,47,14
73380,3338,42,46
73381,3511,29,15
73382,3331,52,14
73383,3334,25,36
73384,3525,58,17
73385,3330,45,30
73386,3505,27,36
73387,3326,44,14
73388,3330,43,15
73389,3545,32,40
73390,3334,46,48
73391,3331,42,32
73392,3508,30,52
73393,3334,45,44
73394,3491,43,16
73395,3326,25,56
73396,3353,42,32
73397,3497,52,16
73398,3332,31,39
73399,3333,52,15
73400,3612,40,14
73401,3333,60,15
73402,3535,66,18
73403,4596,39,19
73404,4471,56,40
73405,4596,67,19
73406,4612,37,12
73407,4617,72,19
73408,4741,71,15
73409,4542,36,80
73410,4621,38,14
73411,4659,63,20
73412,4562,21,28
73413,4643,67,45
73414,4611,35,30
73415,4657,36,64
73416,4649,40,27
73417,4484,63,44
73418,4505,25,12
73419,4712,70,40
73420,4501,32,44
73421,4713,68,48
73422,4633,59,57
73423,4677,43,47
73424,4242,56,50
73425,3592,52,36
73426,3334,26,41
73427,3708,60,31
73428,3327,43,15
73429,3332,25,34
73430,3778,58,36
73431,3332,41,31
73432,3339,25,16
73433,3603,57,48
73434,3331,44,32
73435,3661,24,15
73436,3334,46,42
73437,3333,25,35
73438,3481,51,33
73439,3331,42,15
73440,3330,27,37
73441,3536,49,46
73442,3334,41,35
73443,3482,26,47
73444,3333,43,16
73445,3331,42,13
73446,3486,31,63
73447,3660,45,31
73448,3393,30,13
73449,3409,29,50
73450,3331,41,49
73451,3487,47,15
73452,3333,25,37
73453,3329,42,32
73454,3486,28,39
73455,3326,45,33
73456,3516,37,25
73457,4663,43,53
73458,4583,48,20
73459,3350,55,17
73460,3328,26,39
73461,3538,49,33
73462,3339,44,31
73463,3334,26,31
73464,3495,53,34
73465,3333,42,43
73466,3471,26,24
73467,3332,47,16
73468,3334,41,32
73469,3685,31,37
73470,3337,45,15
73471,3331,61,16
73472,3988,33,40
73473,3332,45,32
73474,3838,24,16
73475,3335,52,33
73476,3331,43,31
73477,3617,32,48
73478,3332,42,46
73479,3326,42,49
73480,3483,32,39
73481,3333,46,16
73482,3547,58,33
73483,3402,35,57
73484,4606,105,63
73485,4550,86,22
73486,4583,36,20
73487,4577,74,56
73488,4510,64,19
73489,4665,39,20
73490,4537,73,61
73491,4831,41,20
73492,4489,95,82
73493,4674,72,42
73494,4492,34,18
73495,4578,70,44
73496,4520,63,41
73497,4629,38,47
73498,4496,58,18
73499,4645,65,39
73500,4497,34,20
73501,4704,78,62
73502,4491,57,41
73503,4243,28,39
73504,3332,43,32
73505,3332,41,17
73506,3717,28,14
73507,3324,46,31
73508,3725,46,12
73509,3287,24,15
73510,3299,41,29
73511,3628,29,35
73512,3330,43,31
73513,3331,38,14
73514,3691,29,35
73515,3250,40,30
73516,3587,81,30
73517,3335,30,32
73518,3256,42,42
73519,3717,56,14
73520,3336,28,16
73521,3334,48,41
73522,3518,58,41
73523,3349,25,15
73524,3408,31,43
73525,4731,62,54
73526,4621,21,21
73527,4698,62,54
73528,4657,21,21
73529,3499,49,32
73530,3328,41,14
73531,3603,27,14
73532,3291,43,13
73533,3287,42,30
73534,3597,26,15
73535,3284,46,15
73536,3318,39,40
73537,3639,29,15
73538,3333,45,14
73539,3618,44,15
73540,3384,26,39
73541,3341,41,31
73542,3585,46,13
73543,3254,25,29
73544,3281,41,32
73545,3595,47,31
73546,3335,26,33
73547,3462,33,22
73548,3431,29,15
73549,3322,46,44
73550,3563,42,16
73551,3329,26,36
73552,3325,41,31
73553,3658,49,31
73554,3334,26,48
73555,3507,31,28
73556,3473,47,16
73557,3333,25,45
73558,3451,46,46
73559,3333,42,45
73560,3334,24,42
73561,3445,48,16
73562,3336,42,32
73563,3386,22,30
73564,3380,47,43
73565,3333,26,15
73566,3481,44,33
73567,3334,44,16
73568,3334,26,33
73569,3542,48,44
73570,3341,43,44
73571,3335,26,14
73572,3486,47,31
73573,3334,45,43
73574,3491,26,14
73575,3342,47,15
73576,3335,43,16
73577,3486,27,16
73578,3335,49,31
73579,3333,36,22
73580,3400,29,34
73581,3333,43,47
73582,3607,26,47
73583,3333,52,31
73584,3356,40,14
73585,3614,32,17
73586,3327,50,30
73587,3331,42,16
73588,3412,28,33
73589,3288,39,13
73590,3522,36,36
73591,3291,24,13
73592,3256,38,28
73593,3649,43,12
73594,3408,24,14
73595,3291,44,43
73596,3652,53,46
73597,3293,24,14
73598,3426,31,41
73599,3434,43,28
73600,3353,23,46
73601,3476,41,13
73602,3286,25,48
73603,3293,41,43
73604,3689,47,13
73605,3333,24,33
73606,3389,65,39
73607,3508,44,14
73608,3258,24,15
73609,3518,41,15
73610,3288,38,15
73611,3281,24,14
73612,3480,49,33
73613,3331,40,15
73614,3331,24,15
73615,3655,82,51
73616,3586,63,56
73617,3946,40,17
73618,3327,66,32
73619,3286,25,14
73620,3603,59,46
73621,3283,43,16
73622,3282,24,47
73623,3484,50,14
73624,3286,42,28
73625,3442,22,22
73626,3470,48,42
73627,3286,41,41
73628,3532,24,43
73629,3251,59,28
73630,3302,43,39
73631,3616,30,13
73632,3287,48,30
73633,3287,38,27
73634,3594,30,48
73635,3370,41,16
73636,3488,37,36
73637,3327,29,46
73638,3326,43,32
73639,3606,29,48
73640,3289,41,39
73641,3290,39,40
73642,3607,28,40
73643,3316,41,30
73644,3484,32,12
73645,3369,25,34
73646,3325,43,41
73647,3537,45,14
73648,3335,25,53
73649,3331,42,42
73650,3461,41,30
73651,3287,25,44
73652,3428,33,30
73653,3374,41,14
73654,3326,25,44
73655,3555,41,42
73656,3287,24,35
73657,3300,41,42
73658,3564,45,43
73659,3314,25,15
73660,3410,31,34
73661,3432,43,41
73662,3280,23,15
73663,3615,44,14
73664,3316,40,30
73665,3290,25,35
73666,3567,44,45
73667,3348,41,16
73668,3284,24,33
73669,3564,52,77
73670,3277,46,28
73671,3403,23,13
73672,3432,44,42
73673,3259,43,41
73674,3614,28,17
73675,3336,49,32
73676,3331,27,16
73677,3612,54,18
73678,3332,46,46
73679,3382,25,38
73680,3554,52,34
73681,3336,41,30
73682,3730,26,15
73683,3335,47,29
73684,3297,37,28
73685,3663,27,49
73686,3332,42,30
73687,3297,37,30
73688,3756,26,37
73689,3266,40,15
73690,3664,40,38
73691,3394,26,16
73692,3331,45,39
73693,3633,34,14
73694,3334,53,33
73695,3328,42,45
73696,3491,29,36
73697,3330,42,15
73698,3482,46,14
73699,3330,25,48
73700,3332,43,47
73701,3618,73,32
73702,3354,28,35
73703,3335,47,32
73704,3623,55,44
73705,3335,25,32
73706,3569,32,21
73707,3336,52,40
73708,3328,25,15
73709,3532,52,44
73710,3335,27,36
73711,3333,45,32
73712,3536,50,16
73713,3332,24,14
73714,3625,51,27
73715,3330,47,42
73716,3353,25,15
73717,3652,45,42
73718,3279,39,37
73719,3285,23,15
73720,3674,67,47
73721,3286,41,28
73722,3461,34,21
73723,3476,47,43
73724,3285,39,30
73725,3634,49,15
73726,3250,43,44
73727,3284,41,41
73728,3583,29,14
73729,3275,46,30
73730,3286,56,43
73731,3501,56,31
73732,3332,45,21
73733,3681,25,14
73734,3263,47,28
73735,3369,41,15
73736,3649,31,15
73737,3291,51,14
73738,3292,41,27
73739,3653,29,16
73740,3392,45,29
73741,3653,43,15
73742,3360,25,33
73743,3327,55,14
73744,3617,54,30
73745,3333,26,34
73746,3332,31,33
73747,3478,29,48
73748,3341,43,34
73749,3559,47,34
73750,3332,27,15
73751,3332,48,15
73752,3668,50,34
73753,3328,26,37
73754,3334,45,12
73755,3484,48,44
73756,3354,27,14
73757,3591,69,18
73758,3699,80,35
73759,3335,29,36
73760,3537,64,16
73761,3332,42,15
73762,3341,24,25
73763,4545,73,62
73764,4568,59,23
73765,4686,39,48
73766,4519,62,20
73767,4601,37,19
73768,4569,63,19
73769,4678,64,42
73770,4491,36,47
73771,4609,67,44
73772,4489,71,26
73773,4747,51,46
73774,4510,60,61
73775,4632,64,17
73776,4507,34,65
73777,4689,61,61
73778,4509,63,59
73779,4708,38,49
73780,4535,62,60
73781,4573,69,19
73782,4521,38,47
73783,4554,65,39
73784,4589,35,46
73785,4672,66,64
73786,4546,62,46
73787,4697,38,45
73788,4549,64,20
73789,4595,52,14
73790,3326,27,46
73791,3333,44,15
73792,3604,51,39
73793,3364,28,31
73794,3627,48,27
73795,4602,70,18
73796,4571,26,28
73797,4562,61,39
73798,4544,32,34
73799,4681,38,19
73800,4582,42,45
73801,4641,64,42
73802,4534,55,41
73803,4555,65,17
73804,4497,34,46
73805,3549,59,31
73806,3334,41,30
73807,3520,27,14
73808,3325,48,17
73809,3324,43,47
73810,3496,32,48
73811,3334,43,31
73812,3392,30,21
73813,3437,27,32
73814,3332,43,35
73815,3676,49,45
73816,3380,38,20
73817,3379,53,17
73818,3659,54,55
73819,3363,28,34
73820,3888,34,20
73821,3449,29,49
73822,3333,43,15
73823,3510,45,15
73824,3333,27,47
73825,3333,42,15
73826,3631,53,15
73827,3325,26,15
73828,3432,48,27
73829,3524,45,16
73830,3331,25,37
73831,3487,48,16
73832,3331,43,33
73833,3337,24,16
73834,3494,52,15
73835,3345,44,32
73836,3410,22,22
73837,3436,42,31
73838,3333,25,39
73839,3487,46,15
73840,3333,44,15
73841,3330,25,49
73842,3498,50,48
73843,3333,41,32
73844,3503,25,14
73845,3453,48,14
73846,3334,44,44
73847,3617,28,16
73848,3333,47,59
73849,3379,45,16
73850,3717,30,51
73851,3330,41,31
73852,3450,30,20
73853,3412,28,23
73854,3326,43,46
73855,3541,46,16
73856,3332,26,41
73857,3333,44,35
73858,3619,34,15
73859,3333,56,46
73860,3451,43,12
73861,3502,27,15
73862,3324,45,15
73863,3507,49,14
73864,3422,27,39
73865,3331,44,15
73866,3538,49,16
73867,3333,26,52
73868,3520,29,20
73869,3495,45,32
73870,3329,26,33
73871,3699,43,16
73872,3327,46,15
73873,3332,26,33
73874,3748,54,47
73875,3337,26,37
73876,3525,31,13
73877,3426,46,33
73878,3331,25,33
73879,3543,44,33
73880,3333,52,32
73881,3352,26,16
73882,3511,55,32
73883,3333,44,32
73884,3522,26,30
73885,3404,74,43
73886,3827,73,35
73887,3540,36,46
73888,3337,51,45
73889,3331,40,15
73890,3515,29,37
73891,3338,44,44
73892,3544,43,31
73893,3332,26,34
73894,3332,42,16
73895,3544,30,41
73896,3334,44,15
73897,3334,42,44
73898,3510,30,54
73899,3333,42,14
73900,3497,48,35
73901,3335,24,34
73902,3331,42,17
73903,3506,58,14
73904,3357,29,34
73905,3344,31,21
73906,3666,49,32
73907,3334,25,47
73908,3667,47,15
73909,3327,44,14
73910,3334,25,49
73911,3534,54,34
73912,3334,25,18
73913,3332,43,31
73914,3513,54,16
73915,3332,26,16
73916,3508,50,45
73917,3327,42,32
73918,3346,27,36
73919,3616,57,35
73920,3334,44,16
73921,3344,24,13
73922,3476,52,32
73923,3339,44,47
73924,3501,26,36
73925,3333,45,45
73926,3325,39,31
73927,3507,31,54
73928,3336,44,57
73929,3448,56,26
73930,3521,31,15
73931,3331,49,30
73932,3578,28,15
73933,3344,48,14
73934,3327,43,15
73935,3743,31,35
73936,3331,45,17
73937,3336,41,12
73938,4449,43,71
73939,4495,61,47
73940,4734,72,63
73941,4494,35,40
73942,4563,66,44
73943,4511,59,42
73944,4708,37,68
73945,4549,55,60
73946,4621,62,20
73947,4543,34,47
73948,4643,62,44
73949,4507,33,47
73950,4563,51,13
73951,3326,51,16
73952,3775,28,46
73953,3334,43,35
73954,3334,41,43
73955,3671,32,53
73956,3334,42,15
73957,3334,64,35
73958,3589,30,37
73959,3335,45,15
73960,3678,46,16
73961,3328,27,52
73962,3328,41,17
73963,3760,53,15
73964,3361,27,52
73965,3333,46,33
73966,3590,42,43
73967,3334,49,35
73968,3613,44,15
73969,3333,26,15
73970,3332,47,44
73971,3567,60,33
73972,3336,28,14
73973,3338,45,53
73974,3643,62,44
73975,3334,27,16
73976,3582,32,26
73977,3337,45,43
73978,3333,28,35
73979,3489,48,44
73980,3325,42,33
73981,3333,26,15
73982,3544,52,44
73983,3333,43,33
73984,3707,35,42
73985,3335,47,47
73986,3332,26,36
73987,3601,54,46
73988,3331,41,15
73989,3326,26,32
73990,3738,52,16
73991,3335,46,15
73992,3492,25,48
73993,3336,44,44
73994,3335,43,31
73995,3552,31,16
73996,3334,49,15
73997,3332,52,16
73998,3566,33,36
73999,3335,43,33
74000,3567,73,42
74001,4623,60,25
74002,4617,65,17
74003,4641,52,32
74004,4311,47,29
74005,3285,37,14
74006,3677,27,14
74007,3251,45,15
74008,3284,39,31
74009,3632,27,34
74010,3336,41,14
74011,3445,38,28
74012,3497,27,15
74013,3287,43,30
74014,3732,41,13
